Player,Team,Year,Years,Unnamed: 4,Value,APY,Guaranteed,Unnamed: 8,APY as % Of,Unnamed: 10,Inflated,Inflated.1,Inflated.2
Kenji Bahar,Ravens,2021,1.0,,660000.0,660000.0,0.0,,0.40%,,1009710.0,1009710.0,0.0
Cole McDonald,Cardinals,2021,1.0,,660000.0,660000.0,0.0,,0.40%,,1009710.0,1009710.0,0.0
Jalen Morton,Colts,2021,1.0,,660000.0,660000.0,0.0,,0.40%,,1009710.0,1009710.0,0.0
Gardner Minshew,PHI/JAX,2019,4.0,,2711616.0,677904.0,191616.0,,0.40%,,4022759.0,1005690.0,284268.0
Tony Romo,Cowboys,2003,2.0,,540000.0,270000.0,10000.0,,0.40%,,2010052.0,1005026.0,37223.0
Davis Webb,Bills,2020,2.0,,1421000.0,710500.0,11000.0,,0.40%,,2001732.0,1000866.0,15495.0
Kurt Warner,Packers,1994,2.0,,248000.0,124000.0,5000.0,,0.40%,,2000740.0,1000370.0,40337.0
Alex McGough,Packers,2024,1.0,,915000.0,915000.0,0.0,,0.40%,,1000266.0,1000266.0,0.0
Nathan Rourke,NYG/NE/ATL,2024,1.0,,915000.0,915000.0,0.0,,0.40%,,1000266.0,1000266.0,0.0
Anthony Brown,LV/BUF,2024,1.0,,915000.0,915000.0,0.0,,0.40%,,1000266.0,1000266.0,0.0
Logan Woodside,Bengals,2018,4.0,,2529996.0,632499.0,69996.0,,0.40%,,3986314.0,996579.0,110287.0
Seth Henigan,Jaguars,2025,3.0,,2985000.0,995000.0,254000.0,,0.40%,,2985000.0,995000.0,254000.0
Trace McSorley,Ravens,2019,4.0,,2680688.0,670172.0,160688.0,,0.40%,,3976876.0,994219.0,238385.0
Zac Dysert,Broncos,2015,1.0,,510000.0,510000.0,0.0,,0.40%,,993802.0,993802.0,0.0
B.J. Daniels,Seahawks,2015,1.0,,510000.0,510000.0,0.0,,0.40%,,993802.0,993802.0,0.0
Chandler Harnish,Cardinals,2015,1.0,,510000.0,510000.0,0.0,,0.40%,,993802.0,993802.0,0.0
Brad Sorensen,Chargers,2015,1.0,,510000.0,510000.0,0.0,,0.40%,,993802.0,993802.0,0.0
Zac Dysert,Bears,2015,1.0,,510000.0,510000.0,0.0,,0.40%,,993802.0,993802.0,0.0
Kevin Hogan,WAS/DEN/CLE,2018,1.0,,630000.0,630000.0,0.0,,0.40%,,992641.0,992641.0,0.0
Christian Hackenberg,Eagles,2018,1.0,,630000.0,630000.0,0.0,,0.40%,,992641.0,992641.0,0.0
Joe Callahan,Packers,2018,1.0,,630000.0,630000.0,0.0,,0.40%,,992641.0,992641.0,0.0
Jake Rudock,Lions,2018,1.0,,630000.0,630000.0,0.0,,0.40%,,992641.0,992641.0,0.0
Ethan Garbers,Panthers,2025,3.0,,2975000.0,991667.0,10000.0,,0.40%,,2975000.0,991667.0,10000.0
Connor Bazelak,Buccaneers,2025,3.0,,2975000.0,991667.0,10000.0,,0.40%,,2975000.0,991667.0,10000.0
Payton Thorne,Bengals,2025,3.0,,2975000.0,991667.0,10000.0,,0.40%,,2975000.0,991667.0,10000.0
Max Brosmer,Vikings,2025,3.0,,2975000.0,991667.0,244000.0,,0.40%,,2975000.0,991667.0,244000.0
Garrett Greene,Buccaneers,2025,3.0,,2972500.0,990833.0,7500.0,,0.40%,,2972500.0,990833.0,7500.0
Ben Wooldridge,Patriots,2025,3.0,,2971000.0,990333.0,15000.0,,0.40%,,2971000.0,990333.0,15000.0
Brady Cook,Jets,2025,3.0,,2970000.0,990000.0,30000.0,,0.40%,,2970000.0,990000.0,30000.0
DJ Uiagalelei,Chargers,2025,3.0,,2968000.0,989333.0,3000.0,,0.40%,,2968000.0,989333.0,3000.0
Taylor Elgersma,Packers,2025,3.0,,2968000.0,989333.0,3000.0,,0.40%,,2968000.0,989333.0,3000.0
Brett Gabbert,Dolphins,2025,3.0,,2965000.0,988333.0,0.0,,0.40%,,2965000.0,988333.0,0.0
Hunter Dekkers,Saints,2025,3.0,,2965000.0,988333.0,0.0,,0.40%,,2965000.0,988333.0,0.0
Trevone Boykin,Seahawks,2016,3.0,,1635000.0,545000.0,15000.0,,0.40%,,2939988.0,979996.0,26972.0
Steven Montez,Commanders,2020,2.0,,1390000.0,695000.0,0.0,,0.40%,,1958063.0,979031.0,0.0
Nate Sudfeld,Eagles,2017,2.0,,1170000.0,585000.0,0.0,,0.40%,,1956072.0,978036.0,0.0
Stephen Morris,Colts,2017,2.0,,1170000.0,585000.0,0.0,,0.40%,,1956072.0,978036.0,0.0
Garrett Grayson,Saints,2017,2.0,,1170000.0,585000.0,0.0,,0.40%,,1956072.0,978036.0,0.0
Keith Wenning,Giants,2017,2.0,,1170000.0,585000.0,0.0,,0.40%,,1956072.0,978036.0,0.0
Griffin Neal,Saints,2016,3.0,,1620000.0,540000.0,0.0,,0.30%,,2913016.0,971005.0,0.0
Marquise Williams,Packers,2016,3.0,,1620000.0,540000.0,0.0,,0.30%,,2913016.0,971005.0,0.0
Max Wittek,Jaguars,2016,3.0,,1620000.0,540000.0,0.0,,0.30%,,2913016.0,971005.0,0.0
Dalyn Williams,Bears,2016,3.0,,1620000.0,540000.0,0.0,,0.30%,,2913016.0,971005.0,0.0
Ryan Williams,Packers,2016,3.0,,1620000.0,540000.0,0.0,,0.30%,,2913016.0,971005.0,0.0
Joe Licata,Bengals,2016,3.0,,1620000.0,540000.0,0.0,,0.30%,,2913016.0,971005.0,0.0
Jake Coker,Cardinals,2016,3.0,,1620000.0,540000.0,0.0,,0.30%,,2913016.0,971005.0,0.0
Matt Johnson,Bengals,2016,3.0,,1620000.0,540000.0,0.0,,0.30%,,2913016.0,971005.0,0.0
Matt Moore,DAL/CAR,2007,3.0,,1130000.0,376667.0,15000.0,,0.30%,,2894459.0,964820.0,38422.0
Sam Hartman,Commanders,2025,1.0,,960000.0,960000.0,0.0,,0.30%,,960000.0,960000.0,0.0
Malik Cunningham,Ravens,2025,1.0,,960000.0,960000.0,0.0,,0.30%,,960000.0,960000.0,0.0
Carter Bradley,49ers,2025,1.0,,960000.0,960000.0,0.0,,0.30%,,960000.0,960000.0,0.0
Adrian Martinez,Jets,2024,2.0,,1755000.0,877500.0,0.0,,0.30%,,1918543.0,959272.0,0.0
Dresser Winn,Rams,2024,2.0,,1755000.0,877500.0,0.0,,0.30%,,1918543.0,959272.0,0.0
Carter Bradley,Raiders,2024,2.0,,1755000.0,877500.0,0.0,,0.30%,,1918543.0,959272.0,0.0
Jack Plummer,Panthers,2024,2.0,,1755000.0,877500.0,0.0,,0.30%,,1918543.0,959272.0,0.0
Jordan Ta'amu,Chiefs,2020,1.0,,680000.0,680000.0,70000.0,,0.30%,,957901.0,957901.0,98607.0
Matt Simms,Falcons,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Nathan Peterman,Raiders,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Jeff Driskel,Lions,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Joe Callahan,Buccaneers,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Davis Webb,Jets,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Jake Rudock,Dolphins,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Cardale Jones,Chargers,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Paxton Lynch,Seahawks,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Brandon Allen,Broncos,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Joe Callahan,Ravens,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Brandon Allen,Rams,2019,1.0,,645000.0,645000.0,0.0,,0.30%,,956876.0,956876.0,0.0
Brian Lewerke,Giants,2022,1.0,,713500.0,713500.0,8500.0,,0.30%,,956817.0,956817.0,11399.0
Kyle Lauletta,Falcons,2020,1.0,,675000.0,675000.0,0.0,,0.30%,,950858.0,950858.0,0.0
Mike White,Jets,2020,1.0,,675000.0,675000.0,0.0,,0.30%,,950858.0,950858.0,0.0
Alex McGough,Jaguars,2019,2.0,,1280000.0,640000.0,75000.0,,0.30%,,1898916.0,949458.0,111265.0
Anthony Gordon,Chiefs,2022,1.0,,705000.0,705000.0,0.0,,0.30%,,945418.0,945418.0,0.0
EJ Perry,Jaguars,2022,1.0,,705000.0,705000.0,207000.0,,0.30%,,945418.0,945418.0,277591.0
Luis Perez,Rams,2022,1.0,,705000.0,705000.0,0.0,,0.30%,,945418.0,945418.0,0.0
K.J. Costello,Saints,2022,1.0,,705000.0,705000.0,0.0,,0.30%,,945418.0,945418.0,0.0
Kurt Benkert,Packers,2022,1.0,,705000.0,705000.0,0.0,,0.30%,,945418.0,945418.0,0.0
Danny Etling,Packers,2022,1.0,,705000.0,705000.0,0.0,,0.30%,,945418.0,945418.0,0.0
Jake Browning,Bengals,2022,1.0,,705000.0,705000.0,0.0,,0.30%,,945418.0,945418.0,0.0
Stephen Morris,Commanders,2018,2.0,,1200000.0,600000.0,0.0,,0.30%,,1890745.0,945372.0,0.0
Garrett Grayson,Falcons,2018,2.0,,1200000.0,600000.0,0.0,,0.30%,,1890745.0,945372.0,0.0
Brad Sorensen,MIN/LAC,2016,1.0,,525000.0,525000.0,0.0,,0.30%,,944033.0,944033.0,0.0
Zac Dysert,Cardinals,2016,1.0,,525000.0,525000.0,0.0,,0.30%,,944033.0,944033.0,0.0
Dylan Thompson,Rams,2016,1.0,,525000.0,525000.0,0.0,,0.30%,,944033.0,944033.0,0.0
Zac Dysert,MIA/ARI,2016,1.0,,525000.0,525000.0,0.0,,0.30%,,944033.0,944033.0,0.0
Seth Lobato,Buccaneers,2015,2.0,,960000.0,480000.0,0.0,,0.30%,,1870687.0,935343.0,0.0
R.J. Archer,Seahawks,2015,2.0,,960000.0,480000.0,0.0,,0.30%,,1870687.0,935343.0,0.0
Chase Rettig,Chargers,2015,2.0,,960000.0,480000.0,0.0,,0.30%,,1870687.0,935343.0,0.0
Keith Wenning,Bengals,2015,2.0,,960000.0,480000.0,0.0,,0.30%,,1870687.0,935343.0,0.0
Phillip Walker,Colts,2017,3.0,,1675000.0,558333.0,10000.0,,0.30%,,2800359.0,933453.0,16719.0
Nathan Rourke,Jaguars,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
Max Duggan,Chargers,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
Nathan Rourke,JAX/NE,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
EJ Perry,Texans,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
James Blackman,Dolphins,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
Chris Oladokun,Chiefs,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
Jake Browning,Bengals,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
Danny Etling,Packers,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
EJ Perry,Jaguars,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
Max Duggan,Chargers,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
Chase Garbers,Raiders,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
Jordan Ta'amu,Vikings,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
EJ Perry,Texans,2023,1.0,,750000.0,750000.0,0.0,,0.30%,,931495.0,931495.0,0.0
Cooper Rush,Cowboys,2017,3.0,,1670000.0,556667.0,5000.0,,0.30%,,2792000.0,930667.0,8359.0
Taysom Hill,GB/NO,2017,3.0,,1670000.0,556667.0,5000.0,,0.30%,,2792000.0,930667.0,8359.0
Eli Jenkins,Chargers,2017,3.0,,1670000.0,556666.0,5000.0,,0.30%,,2792000.0,930666.0,8359.0
Jake Rudock,Dolphins,2020,1.0,,660000.0,660000.0,0.0,,0.30%,,929728.0,929728.0,0.0
Nick Mullens,49ers,2017,3.0,,1667000.0,555667.0,20000.0,,0.30%,,2786984.0,928995.0,33437.0
Kyle Sloter,Broncos,2017,3.0,,1665000.0,555000.0,3000.0,,0.30%,,2783641.0,927880.0,5016.0
Dane Evans,Eagles,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Sefo Liufau,Buccaneers,2017,3.0,,1665000.0,555000.0,10000.0,,0.30%,,2783641.0,927880.0,16719.0
Kyle Sloter,Vikings,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
David Olson,Ravens,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Austin Appleby,Cowboys,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Mitch Leidner,Vikings,2017,3.0,,1655000.0,555000.0,0.0,,0.30%,,2766922.0,927880.0,0.0
Bart Houston,Steelers,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Zach Terrell,Ravens,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Trevor Knight,Cardinals,2017,3.0,,1665000.0,555000.0,3000.0,,0.30%,,2783641.0,927880.0,5016.0
Skyler Howard,Seahawks,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Alek Torgersen,Falcons,2017,3.0,,1665000.0,555000.0,5000.0,,0.30%,,2783641.0,927880.0,8359.0
Tyler Ferguson,Titans,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Wes Lunt,Vikings,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Jerod Evans,Eagles,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Nick Schuessler,Steelers,2017,3.0,,1665000.0,555000.0,0.0,,0.30%,,2783641.0,927880.0,0.0
Adrian Martinez,Jets,2025,2.0,,1845000.0,922500.0,0.0,,0.30%,,1845000.0,922500.0,0.0
Dresser Winn,Rams,2025,2.0,,1845000.0,922500.0,0.0,,0.30%,,1845000.0,922500.0,0.0
Adam Weber,Buccaneers,2013,1.0,,405000.0,405000.0,0.0,,0.30%,,919317.0,919317.0,0.0
Tyler Wilson,Raiders,2013,1.0,,405000.0,405000.0,0.0,,0.30%,,919317.0,919317.0,0.0
B.J. Coleman,Packers,2013,1.0,,405000.0,405000.0,0.0,,0.30%,,919317.0,919317.0,0.0
Kyle Allen,Panthers,2018,3.0,,1713000.0,581000.0,3000.0,,0.30%,,2699038.0,915436.0,4727.0
Chad Kelly,Colts,2019,2.0,,1230000.0,615000.0,0.0,,0.30%,,1824740.0,912370.0,0.0
Garrett Grayson,Broncos,2019,2.0,,1230000.0,615000.0,0.0,,0.30%,,1824740.0,912370.0,0.0
Kyle Lauletta,Eagles,2020,2.0,,1287058.0,643529.0,27058.0,,0.30%,,1813050.0,906525.0,38116.0
Brian Hoyer,Patriots,2009,3.0,,1197500.0,399167.0,12500.0,,0.30%,,2718228.0,906077.0,28374.0
Austin Allen,Buccaneers,2018,3.0,,1725000.0,575000.0,50000.0,,0.30%,,2717946.0,905982.0,78781.0
Chase Litton,Chiefs,2018,3.0,,1720000.0,573333.0,20000.0,,0.30%,,2710068.0,903355.0,31512.0
Kurt Benkert,Falcons,2018,3.0,,1720000.0,573333.0,60000.0,,0.30%,,2710068.0,903355.0,94537.0
Adam Weber,Broncos,2012,1.0,,390000.0,390000.0,0.0,,0.30%,,902886.0,902886.0,0.0
Nate Sudfeld,Eagles,2017,1.0,,540005.0,540005.0,0.0,,0.30%,,902811.0,902811.0,0.0
Joe Callahan,Packers,2017,1.0,,540000.0,540000.0,0.0,,0.30%,,902802.0,902802.0,0.0
Keith Wenning,Bills,2017,1.0,,540000.0,540000.0,0.0,,0.30%,,902802.0,902802.0,0.0
Joe Callahan,Packers,2017,1.0,,540000.0,540000.0,0.0,,0.30%,,902802.0,902802.0,0.0
Dustin Vaughan,Ravens,2017,1.0,,540000.0,540000.0,0.0,,0.30%,,902802.0,902802.0,0.0
Tim Boyle,Packers,2018,3.0,,1716000.0,572000.0,6000.0,,0.30%,,2703765.0,901255.0,9454.0
Nic Shimonek,Chargers,2018,3.0,,1715000.0,571667.0,5000.0,,0.30%,,2702190.0,900730.0,7878.0
Peter Pujals,Vikings,2018,3.0,,1715000.0,571666.0,5000.0,,0.30%,,2702190.0,900729.0,7878.0
Chad Kanoff,Cardinals,2018,3.0,,1712000.0,570667.0,2000.0,,0.30%,,2697463.0,899155.0,3151.0
Brogan Roback,Browns,2018,3.0,,1711000.0,570333.0,1000.0,,0.30%,,2695887.0,898629.0,1576.0
Dalton Sturm,Cowboys,2018,3.0,,1711000.0,570333.0,1000.0,,0.30%,,2695887.0,898629.0,1576.0
Nick Stevens,Broncos,2018,3.0,,1710500.0,570167.0,500.0,,0.30%,,2695099.0,898367.0,788.0
Jack Heneghan,49ers,2018,3.0,,1710000.0,570000.0,0.0,,0.30%,,2694312.0,898104.0,0.0
John Wolford,Jets,2018,3.0,,1710000.0,570000.0,0.0,,0.30%,,2694312.0,898104.0,0.0
Connor Jessop,Commanders,2018,3.0,,1710000.0,570000.0,0.0,,0.30%,,2694312.0,898104.0,0.0
Luis Perez,Rams,2018,3.0,,1710000.0,570000.0,0.0,,0.30%,,2694312.0,898104.0,0.0
J.T. Barrett,Saints,2018,3.0,,1710000.0,570000.0,0.0,,0.30%,,2694312.0,898104.0,0.0
Chase Daniel,Commanders,2009,3.0,,1186500.0,395500.0,1500.0,,0.30%,,2693259.0,897753.0,3405.0
Chase Daniel,Saints,2009,3.0,,1185000.0,395000.0,0.0,,0.30%,,2689854.0,896618.0,0.0
Tommy Stevens,Panthers,2020,2.0,,1270000.0,635000.0,0.0,,0.30%,,1789021.0,894511.0,0.0
John Rhys Plumlee,Seahawks,2024,2.0,,1635000.0,817500.0,0.0,,0.30%,,1787361.0,893681.0,0.0
Jake Rudock,Lions,2016,2.0,,990000.0,495000.0,0.0,,0.30%,,1780176.0,890088.0,0.0
Kevin Hogan,Browns,2016,2.0,,990000.0,495000.0,0.0,,0.30%,,1780176.0,890088.0,0.0
Joe Callahan,Packers,2016,2.0,,990000.0,495000.0,0.0,,0.30%,,1780176.0,890088.0,0.0
G.J. Kinne,Giants,2016,2.0,,990000.0,495000.0,0.0,,0.30%,,1780176.0,890088.0,0.0
Alex McGough,Texans,2020,2.0,,1260000.0,630000.0,0.0,,0.30%,,1774934.0,887467.0,0.0
John Wolford,Rams,2020,2.0,,1260000.0,630000.0,150000.0,,0.30%,,1774934.0,887467.0,211302.0
Brett Rypien,Broncos,2020,2.0,,1260000.0,630000.0,0.0,,0.30%,,1774934.0,887467.0,0.0
Mike White,Jets,2020,2.0,,1260000.0,630000.0,0.0,,0.30%,,1774934.0,887467.0,0.0
Jordan Rodgers,TB/MIA,2014,1.0,,420000.0,420000.0,0.0,,0.30%,,881684.0,881684.0,0.0
Chris Oladokun,Chiefs,2024,1.0,,805000.0,805000.0,135000.0,,0.30%,,880016.0,880016.0,147580.0
David Blough,CLE/DET,2019,3.0,,1775000.0,591667.0,80000.0,,0.30%,,2633262.0,877755.0,118682.0
Tyree Jackson,Bills,2019,3.0,,1770000.0,590000.0,75000.0,,0.30%,,2625845.0,875282.0,111265.0
Jake Browning,Vikings,2019,3.0,,1770000.0,590000.0,140000.0,,0.30%,,2625845.0,875282.0,207694.0
Nick Fitzgerald,Buccaneers,2019,3.0,,1770000.0,590000.0,30000.0,,0.30%,,2625845.0,875282.0,44506.0
Davis Webb,Jets,2018,1.0,,555000.0,555000.0,0.0,,0.30%,,874470.0,874470.0,0.0
Garrett Gilbert,Panthers,2018,1.0,,555000.0,555000.0,0.0,,0.30%,,874470.0,874470.0,0.0
Trevone Boykin,Seahawks,2018,1.0,,555000.0,555000.0,0.0,,0.30%,,874470.0,874470.0,0.0
Stephen Morris,Seahawks,2018,1.0,,555000.0,555000.0,0.0,,0.30%,,874470.0,874470.0,0.0
Alex Tanney,Giants,2018,1.0,,555000.0,555000.0,0.0,,0.30%,,874470.0,874470.0,0.0
Stephen Morris,Texans,2018,1.0,,555000.0,555000.0,0.0,,0.30%,,874470.0,874470.0,0.0
Davis Webb,Jets,2018,1.0,,554999.0,554999.0,0.0,,0.30%,,874468.0,874468.0,0.0
Kyle Shurmur,Chiefs,2019,3.0,,1765000.0,588333.0,75000.0,,0.30%,,2618427.0,872809.0,111265.0
Taryn Christion,Seahawks,2019,3.0,,1765000.0,588333.0,10000.0,,0.30%,,2618427.0,872809.0,14835.0
Brett Rypien,Broncos,2019,3.0,,1765000.0,588333.0,146000.0,,0.30%,,2618427.0,872809.0,216595.0
Manny Wilkins,Packers,2019,3.0,,1762000.0,587333.0,7000.0,,0.30%,,2613977.0,871325.0,10385.0
Drew Anderson,Cardinals,2019,3.0,,1762000.0,587333.0,7000.0,,0.30%,,2613977.0,871325.0,10385.0
Eric Dungey,Giants,2019,3.0,,1760000.0,586667.0,10000.0,,0.30%,,2611010.0,870337.0,14835.0
Wilton Speight,49ers,2019,3.0,,1760000.0,586667.0,20000.0,,0.30%,,2611010.0,870337.0,29671.0
Jacob Dolegala,Bengals,2019,3.0,,1760000.0,586667.0,5000.0,,0.30%,,2611010.0,870337.0,7418.0
John Paddock,Falcons,2024,1.0,,795000.0,795000.0,0.0,,0.30%,,869084.0,869084.0,0.0
Sam Hartman,Commanders,2024,1.0,,795000.0,795000.0,0.0,,0.30%,,869084.0,869084.0,0.0
Luis Perez,Chargers,2024,1.0,,795000.0,795000.0,0.0,,0.30%,,869084.0,869084.0,0.0
Max Duggan,Chargers,2024,1.0,,795000.0,795000.0,0.0,,0.30%,,869084.0,869084.0,0.0
Matt Corral,Vikings,2024,1.0,,795000.0,795000.0,0.0,,0.30%,,869084.0,869084.0,0.0
EJ Perry,Jaguars,2024,1.0,,795000.0,795000.0,0.0,,0.30%,,869084.0,869084.0,0.0
Devlin Hodges,Steelers,2019,3.0,,1756000.0,585333.0,1000.0,,0.30%,,2605075.0,868358.0,1484.0
Brandon Silvers,Jets,2019,3.0,,1755000.0,585000.0,0.0,,0.30%,,2603592.0,867864.0,0.0
T.J. Linta,Chiefs,2019,3.0,,1755000.0,585000.0,0.0,,0.30%,,2603592.0,867864.0,0.0
Jalan McClendon,Ravens,2019,3.0,,1755000.0,585000.0,0.0,,0.30%,,2603592.0,867864.0,0.0
Vincent Testaverde,Buccaneers,2019,3.0,,1755000.0,585000.0,0.0,,0.30%,,2603592.0,867864.0,0.0
Garrett Gilbert,DET/NE,2015,1.0,,445000.0,445000.0,0.0,,0.30%,,867141.0,867141.0,0.0
Brian Lewerke,Patriots,2020,1.0,,610000.0,610000.0,0.0,,0.30%,,859294.0,859294.0,0.0
Jameill Showers,Cowboys,2017,2.0,,1020000.0,510000.0,0.0,,0.30%,,1705293.0,852647.0,0.0
Garrett Gilbert,Panthers,2017,2.0,,1020000.0,510000.0,0.0,,0.30%,,1705293.0,852647.0,0.0
Brad Kaaya,Colts,2017,2.0,,1020000.0,510000.0,0.0,,0.30%,,1705293.0,852647.0,0.0
Josh Woodrum,Bills,2017,2.0,,1020000.0,510000.0,0.0,,0.30%,,1705293.0,852647.0,0.0
Max McCaffrey,49ers,2017,2.0,,1020000.0,510000.0,0.0,,0.30%,,1705293.0,852647.0,0.0
Brandon Doughty,Dolphins,2017,2.0,,1020000.0,510000.0,0.0,,0.30%,,1705293.0,852647.0,0.0
Tajh Boyd,Steelers,2015,1.0,,435000.0,435000.0,0.0,,0.30%,,847655.0,847655.0,0.0
Jake Waters,Seahawks,2015,1.0,,435000.0,435000.0,0.0,,0.30%,,847655.0,847655.0,0.0
Keith Wenning,CIN/BAL,2015,2.0,,435000.0,435000.0,0.0,,0.30%,,847655.0,847655.0,0.0
Chad Kelly,Colts,2019,1.0,,570000.0,570000.0,0.0,,0.30%,,845611.0,845611.0,0.0
Luke Falk,Jets,2019,1.0,,570000.0,570000.0,0.0,,0.30%,,845611.0,845611.0,0.0
Chad Kelly,Colts,2019,1.0,,570000.0,570000.0,0.0,,0.30%,,845611.0,845611.0,0.0
Chris Streveler,Cardinals,2020,3.0,,1800000.0,600000.0,0.0,,0.30%,,2535621.0,845207.0,0.0
Matt Hasselbeck,Packers,1998,1.0,,158000.0,158000.0,0.0,,0.30%,,842055.0,842055.0,0.0
Chris Oladokun,Chiefs,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Brett Gabbert,Dolphins,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Jason Bean,Colts,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Devin Leary,Ravens,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Austin Reed,Bears,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Tanner Mordecai,49ers,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Kedon Slovis,Texans,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Tanner Mordecai,49ers,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Emory Jones,Falcons,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Tanner Mordecai,49ers,2025,1.0,,840000.0,840000.0,0.0,,0.30%,,840000.0,840000.0,0.0
Chad Kanoff,Cardinals,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Tyler Ferguson,Titans,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Alek Torgersen,Lions,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Brandon Doughty,Dolphins,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Nick Mullens,49ers,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Brandon Doughty,Cardinals,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Nick Mullens,49ers,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Phillip Walker,Colts,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Alek Torgersen,Cardinals,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Joel Stave,Jets,2018,2.0,,1050000.0,525000.0,0.0,,0.30%,,1654402.0,827201.0,0.0
Kyle Allen,CAR/WAS,2020,1.0,,585000.0,585000.0,0.0,,0.30%,,824077.0,824077.0,0.0
Kurt Warner,Rams,1998,1.0,,153520.0,153520.0,0.0,,0.30%,,818179.0,818179.0,0.0
Clayton Thorson,Cowboys,2020,2.0,,1160000.0,580000.0,50000.0,,0.30%,,1634067.0,817033.0,70434.0
Garrett Gilbert,Raiders,2016,1.0,,450000.0,450000.0,0.0,,0.30%,,809171.0,809171.0,0.0
Bryn Renner,Steelers,2016,1.0,,450000.0,450000.0,0.0,,0.30%,,809171.0,809171.0,0.0
